sample,timestamp,cpu_util,mem_util,network_rx,log_error_rate,trace_latency_ms,trace_error_pct,missing_features
177,2026-09-06T06:08:01Z,0.14817027126156387,2311.15625,46.12525649851786,2.7916666666666665,1.2076163141993959,0.0,
178,2026-09-06T06:09:09Z,0.1505297126049405,2313.3203125,39.66291221334906,2.675,1.192915,0.0,
179,2026-09-06T06:10:09Z,0.12019514281015402,2314.0859375,42.32754560063204,2.7,1.1445695538057743,0.0,
180,2026-09-06T06:11:09Z,0.14507671212757312,2323.89453125,52.41274789465703,2.6166666666666667,1.2272466124661248,0.0,
181,2026-09-06T06:12:09Z,0.14464246970828495,2324.47265625,47.8662788150152,2.9916666666666667,1.145192878338279,0.0,
182,2026-09-06T06:13:09Z,0.15657529366654338,2338.41796875,54.188963648354694,2.716666666666667,0.0,0.0,
183,2026-09-06T06:14:09Z,0.1445358412842249,2326.84765625,51.63606871113662,3.091666666666667,1.1878678304239403,0.0,
184,2026-09-06T06:15:10Z,0.1342187179589196,2325.046875,47.55017849450921,3.05,1.338776381909548,0.0,
185,2026-09-06T06:16:09Z,0.14965150740978223,2332.09375,53.96010467799367,3.025,1.2670760869565216,0.0,
186,2026-09-06T06:17:09Z,0.1431377885172091,2330.828125,45.84417864021095,2.6333333333333333,1.0992133995037223,0.0,
187,2026-09-06T06:18:09Z,0.15102556221211128,2314.03125,52.706719448368624,2.6166666666666667,3.0705451505016716,0.0,
188,2026-09-06T06:19:09Z,0.14290948175098506,2307.84375,48.73565039054194,2.566666666666667,1.4693380952380954,0.0,
189,2026-09-06T06:20:09Z,0.1367234128776531,2318.31640625,48.269658800761036,2.625,1.2513638814016173,0.0,
190,2026-09-06T06:21:09Z,0.20032165916137584,2300.53125,39.670227341276885,2.75,1.2887586206896553,0.0,
191,2026-09-06T06:22:09Z,0.144320363731383,2304.125,51.73377760930785,2.6,1.0649637305699482,0.0,
192,2026-09-06T06:23:09Z,0.15406809550329328,2303.32421875,49.957771623786066,2.575,1.0613878627968336,0.0,
193,2026-09-06T06:24:09Z,0.14280334133824577,2306.9296875,54.320193980391636,2.691666666666667,2.0424,0.0,
194,2026-09-06T06:25:09Z,0.14881447087952568,2313.15234375,51.84555567191349,2.841666666666667,1.3456186440677966,0.0,
195,2026-09-06T06:26:09Z,0.1521552129311949,2317.0703125,55.01112135943142,2.55,1.4330254237288136,0.0,
196,2026-09-06T06:27:09Z,0.14249153915151336,2321.046875,48.59296530096852,2.45,1.861061111111111,0.0,
197,2026-09-06T06:28:09Z,0.13315055455206323,2322.1484375,46.09300880098122,2.316666666666667,1.2033413173652696,0.0,
198,2026-09-06T06:29:09Z,0.14065902446107484,2323.421875,51.44906527390017,2.45,1.270279132791328,0.0,
199,2026-09-06T06:30:09Z,0.14267256835497072,2295.7734375,51.77206136439315,2.3583333333333334,1.0831737967914439,0.0,
200,2026-09-06T06:31:09Z,0.14038784016931868,2171.5,44.91930965216349,2.316666666666667,0.5141692307692307,0.47692307692307695,
